name,slug,full_name,type,publisher,description,source,popularity,star_count,pull_count,filter_type,certification_status,categories,operating_systems,architectures,logo_url,created_at,updated_at
percona/percona-server,percona/percona-server,Percona/percona/percona-server,image,Percona,Docker image for Percona Server (from Percona),verified_publisher,0,60,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/5f02b19a52725a3dc324baf483b584d7.jpg?s=80&r=g&d=mm,2016-01-07 22:13:28.641931+00:00,2022-03-31 13:08:58.381715+00:00
grafana/grafana-image-renderer,grafana/grafana-image-renderer,Grafana Labs/grafana/grafana-image-renderer,image,Grafana Labs,nan,verified_publisher,0,13,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/31cea69afa424609b2d83621b4d47f1d.jpg?s=80&r=g&d=mm,2019-09-09 20:44:05.572568+00:00,2022-03-30 14:24:02.450699+00:00
docker/kube-compose-api-server,docker/kube-compose-api-server,"Docker, Inc./docker/kube-compose-api-server",image,"Docker, Inc.",nan,verified_publisher,0,1,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2018-01-24 15:22:47.227463+00:00,2022-02-14 14:04:05.272601+00:00
datadog/dogstatsd,datadog/dogstatsd,Datadog/datadog/dogstatsd,image,Datadog,Standalone DogStatsD image for custom metrics collection,verified_publisher,0,1,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm64']",https://secure.gravatar.com/avatar/812de840123feefac39f85428fd7744a.jpg?s=80&r=g&d=mm,2017-05-30 12:35:45.182617+00:00,2022-04-12 00:43:15.393021+00:00
kasmweb/firefox,kasmweb/firefox,Kasm Technologies/kasmweb/firefox,image,Kasm Technologies,Mozilla Firefox for Kasm Workspaces,verified_publisher,0,17,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm64']",https://secure.gravatar.com/avatar/4ae97ef58b1f41ee117a830d31e4a1d1.jpg?s=80&r=g&d=mm,2018-02-28 15:04:31.742058+00:00,2022-04-11 18:22:04.169938+00:00
kasmweb/chrome,kasmweb/chrome,Kasm Technologies/kasmweb/chrome,image,Kasm Technologies,Google Chrome for Kasm Workspaces,verified_publisher,0,36,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/4ae97ef58b1f41ee117a830d31e4a1d1.jpg?s=80&r=g&d=mm,2019-06-03 06:09:29.702573+00:00,2022-04-11 18:09:44.570988+00:00
dynatrace/dynatrace-oneagent-operator,dynatrace/dynatrace-oneagent-operator,Dynatrace/dynatrace/dynatrace-oneagent-operator,image,Dynatrace,Image for the Dynatrace OneAgent Operator,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm64']",https://secure.gravatar.com/avatar/319d860fe37b23b21cd49536f825a481.jpg?s=80&r=g&d=mm,2020-02-06 11:26:19.150281+00:00,2021-12-07 10:49:25.528978+00:00
bitnami/moodle,bitnami/moodle,Bitnami/bitnami/moodle,image,Bitnami,Bitnami Docker Image for Moodle,verified_publisher,0,117,0,verified_publisher,not_certified,[],"['Linux', '']",['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2016-07-22 07:08:09.980623+00:00,2022-04-12 01:32:38.570906+00:00
rancher/calico-pod2daemon-flexvol,rancher/calico-pod2daemon-flexvol,Rancher Labs/rancher/calico-pod2daemon-flexvol,image,Rancher Labs,nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2019-08-01 18:42:49.568293+00:00,2021-04-30 14:29:11.732602+00:00
rancher/rancher-operator,rancher/rancher-operator,Rancher Labs/rancher/rancher-operator,image,Rancher Labs,nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64']",https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2020-08-29 06:29:37.701386+00:00,2021-05-04 16:51:05.502240+00:00
docker/ucp-kube-compose-api,docker/ucp-kube-compose-api,"Docker, Inc./docker/ucp-kube-compose-api",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2018-09-06 23:06:07.098481+00:00,2020-06-26 17:32:20.792849+00:00
rancher/fluentd,rancher/fluentd,Rancher Labs/rancher/fluentd,image,Rancher Labs,nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['Linux', 'Windows']",['x86-64'],https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2018-02-08 12:56:03.799593+00:00,2021-11-16 18:11:43.825127+00:00
docker/ucp-azure-ip-allocator,docker/ucp-azure-ip-allocator,"Docker, Inc./docker/ucp-azure-ip-allocator",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2018-09-06 23:05:19.098572+00:00,2020-06-26 17:31:54.656754+00:00
ibmcom/mq,ibmcom/mq,IBM/ibmcom/mq,image,IBM,IBM® MQ Advanced for Developers,verified_publisher,0,130,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'IBM Z']",https://secure.gravatar.com/avatar/3ec19e556669394d7d6a5dfdef853ad8.jpg?s=80&r=g&d=mm,2016-07-12 09:43:22.334956+00:00,2021-12-06 15:52:40.192342+00:00
atlassian/pipelines-awscli,atlassian/pipelines-awscli,Atlassian/atlassian/pipelines-awscli,image,Atlassian,Bitbucket Pipelines AWS cli docker image,verified_publisher,0,20,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/14a1dfcf20cb05fbb75ea0a163d34acc.jpg?s=80&r=g&d=mm,2018-05-04 01:08:22.760370+00:00,2021-11-01 06:34:54.620671+00:00
rancher/prom-prometheus,rancher/prom-prometheus,Rancher Labs/rancher/prom-prometheus,image,Rancher Labs,nan,verified_publisher,0,2,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64', 'IBM Z']",https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2019-02-26 02:56:01.283703+00:00,2022-02-17 18:58:27.103121+00:00
bitnami/kubeapps-dashboard,bitnami/kubeapps-dashboard,Bitnami/bitnami/kubeapps-dashboard,image,Bitnami,Bitnami Docker Image for Kubeapps Dashboard,verified_publisher,0,9,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2018-11-07 11:58:17.004955+00:00,2022-04-12 23:10:17.992046+00:00
amazon/aws-otel-collector,amazon/aws-otel-collector,Amazon Web Services/amazon/aws-otel-collector,image,Amazon Web Services,AWS Distro for OpenTelemetry Collector is a AWS supported version of OpenTelemetry Collector.,verified_publisher,0,6,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm64']",https://secure.gravatar.com/avatar/264aef86d4435f02e3b80a9b14eaa140.jpg?s=80&r=g&d=mm,2020-10-20 21:34:39.018836+00:00,2022-03-02 23:09:37.484723+00:00
docker/kube-compose-controller,docker/kube-compose-controller,"Docker, Inc./docker/kube-compose-controller",image,"Docker, Inc.",nan,verified_publisher,0,4,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2018-01-02 15:04:04.424907+00:00,2022-02-14 14:04:14.604841+00:00
bitnami/matomo,bitnami/matomo,Bitnami/bitnami/matomo,image,Bitnami,Bitnami Docker Image for Matomo,verified_publisher,0,9,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2018-02-01 17:21:19.201457+00:00,2022-04-12 23:26:10.870797+00:00
rancher/prom-node-exporter,rancher/prom-node-exporter,Rancher Labs/rancher/prom-node-exporter,image,Rancher Labs,nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64', 'IBM Z']",https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2019-02-26 02:44:55.115079+00:00,2022-02-17 18:51:10.984225+00:00
cimg/openjdk,cimg/openjdk,CircleCI/cimg/openjdk,image,CircleCI,The CircleCI OpenJDK (Java) Docker Convenience Image.,verified_publisher,0,1,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/0cbfb7f53476ae35e7f14c7ab3cef284.jpg?s=80&r=g&d=mm,2019-07-18 22:55:52.034686+00:00,2022-01-31 22:37:56.924922+00:00
rancher/longhorn-manager,rancher/longhorn-manager,Rancher Labs/rancher/longhorn-manager,image,Rancher Labs,nan,verified_publisher,0,1,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2017-04-13 02:58:58.311789+00:00,2019-05-18 18:59:17.506076+00:00
circleci/dynamodb,circleci/dynamodb,CircleCI/circleci/dynamodb,image,CircleCI,CircleCI images for DynamoDB,verified_publisher,0,5,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/0cbfb7f53476ae35e7f14c7ab3cef284.jpg?s=80&r=g&d=mm,2018-07-23 19:29:05.632499+00:00,2022-02-22 15:54:20.508512+00:00
kasmweb/tor-browser,kasmweb/tor-browser,Kasm Technologies/kasmweb/tor-browser,image,Kasm Technologies,Tor Browser for Kasm Workspaces,verified_publisher,0,16,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm64']",https://secure.gravatar.com/avatar/4ae97ef58b1f41ee117a830d31e4a1d1.jpg?s=80&r=g&d=mm,2019-09-01 14:16:07.869715+00:00,2022-04-11 18:17:57.195065+00:00
rancher/cluster-proportional-autoscaler,rancher/cluster-proportional-autoscaler,Rancher Labs/rancher/cluster-proportional-autoscaler,image,Rancher Labs,nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64']",https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2019-03-08 00:14:05.442773+00:00,2020-09-02 20:36:37.206441+00:00
cimg/go,cimg/go,CircleCI/cimg/go,image,CircleCI,nan,verified_publisher,0,4,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/0cbfb7f53476ae35e7f14c7ab3cef284.jpg?s=80&r=g&d=mm,2019-07-10 16:02:27.730045+00:00,2022-03-31 16:07:52.226138+00:00
ibmcom/cloudant-developer,ibmcom/cloudant-developer,IBM/ibmcom/cloudant-developer,image,IBM,IBM Cloudant Developer Edition (deprecated),verified_publisher,0,27,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/3ec19e556669394d7d6a5dfdef853ad8.jpg?s=80&r=g&d=mm,2016-06-21 14:20:41.946477+00:00,2017-05-10 03:51:52.189521+00:00
kasmweb/desktop-deluxe,kasmweb/desktop-deluxe,Kasm Technologies/kasmweb/desktop-deluxe,image,Kasm Technologies,Ubuntu productivity desktop for Kasm Workspaces,verified_publisher,0,20,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/4ae97ef58b1f41ee117a830d31e4a1d1.jpg?s=80&r=g&d=mm,2018-01-07 17:57:59.687508+00:00,2022-04-11 18:17:54.221268+00:00
bitnami/apache,bitnami/apache,Bitnami/bitnami/apache,image,Bitnami,Bitnami Apache Docker Image,verified_publisher,0,80,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2015-06-16 00:43:46.369200+00:00,2022-04-12 23:07:11.046164+00:00
docker/dtr-registry,docker/dtr-registry,"Docker, Inc./docker/dtr-registry",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2016-05-02 20:09:03.668103+00:00,2020-06-26 17:18:08.505061+00:00
docker/dtr-rethink,docker/dtr-rethink,"Docker, Inc./docker/dtr-rethink",image,"Docker, Inc.",nan,verified_publisher,0,1,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2016-05-02 20:09:21.567557+00:00,2020-06-26 17:18:01.196343+00:00
bitnami/redis-cluster,bitnami/redis-cluster,Bitnami/bitnami/redis-cluster,image,Bitnami,nan,verified_publisher,0,28,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2020-03-19 16:24:58.403118+00:00,2022-04-12 10:23:10.890936+00:00
docker/dtr-jobrunner,docker/dtr-jobrunner,"Docker, Inc./docker/dtr-jobrunner",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2016-11-11 20:13:48.919563+00:00,2020-06-26 17:17:46.874308+00:00
docker/highland_builder,docker/highland_builder,"Docker, Inc./docker/highland_builder",image,"Docker, Inc.",Image for performing Docker build requests,verified_publisher,0,6,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2015-05-19 21:13:35.937763+00:00,2022-04-12 01:49:53.204436+00:00
percona/percona-server-mongodb-operator,percona/percona-server-mongodb-operator,Percona/percona/percona-server-mongodb-operator,image,Percona,mongod image for PSMDB operator,verified_publisher,0,4,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/5f02b19a52725a3dc324baf483b584d7.jpg?s=80&r=g&d=mm,2018-11-26 18:32:20.001924+00:00,2021-12-16 08:17:52.038943+00:00
bitnami/prometheus-operator,bitnami/prometheus-operator,Bitnami/bitnami/prometheus-operator,image,Bitnami,nan,verified_publisher,0,5,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2019-10-17 08:12:58.862225+00:00,2022-04-12 20:19:18.916227+00:00
datadog/squid,datadog/squid,Datadog/datadog/squid,image,Datadog,Squid proxy configurable container.,verified_publisher,0,63,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/812de840123feefac39f85428fd7744a.jpg?s=80&r=g&d=mm,2016-07-29 22:22:27.554217+00:00,2019-04-24 15:11:10.616308+00:00
bitnami/pgpool,bitnami/pgpool,Bitnami/bitnami/pgpool,image,Bitnami,nan,verified_publisher,0,14,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2019-09-02 11:03:23.982891+00:00,2022-04-12 08:20:35.408282+00:00
docker/dtr-notary-server,docker/dtr-notary-server,"Docker, Inc./docker/dtr-notary-server",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2016-11-11 20:13:20.793169+00:00,2020-06-26 17:18:20.903222+00:00
docker/dtr-notary-signer,docker/dtr-notary-signer,"Docker, Inc./docker/dtr-notary-signer",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2016-11-11 20:13:39.962645+00:00,2020-06-26 17:17:38.025762+00:00
rancher/library-traefik,rancher/library-traefik,Rancher Labs/rancher/library-traefik,image,Rancher Labs,nan,verified_publisher,0,3,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64']",https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2020-03-20 23:17:07.100864+00:00,2022-02-17 18:45:33.189837+00:00
docker/dtr-nginx,docker/dtr-nginx,"Docker, Inc./docker/dtr-nginx",image,"Docker, Inc.",nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/56b6e15d486f6407690a6cb56e3fa68e.jpg?s=80&r=g&d=mm,2016-05-02 20:09:40.065075+00:00,2020-06-26 17:17:54.948692+00:00
datadog/synthetics-private-location-worker,datadog/synthetics-private-location-worker,Datadog/datadog/synthetics-private-location-worker,image,Datadog,Docker container for the Synthetics private location worker,verified_publisher,0,5,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/812de840123feefac39f85428fd7744a.jpg?s=80&r=g&d=mm,2019-08-08 16:45:48.964754+00:00,2022-03-16 09:13:57.267165+00:00
purestorage/k8s,purestorage/k8s,Pure Storage/purestorage/k8s,image,Pure Storage,CSI and Flexvolume driver plugins for Pure Storage FlashArray and Flashblade appliances.,verified_publisher,0,8,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/7e2acdcafea8994afbd3570fe3a74578.jpg?s=80&r=g&d=mm,2017-10-19 22:52:17.323607+00:00,2022-01-29 00:23:07.718591+00:00
kasmweb/desktop,kasmweb/desktop,Kasm Technologies/kasmweb/desktop,image,Kasm Technologies,Ubuntu desktop for Kasm Workspaces,verified_publisher,0,40,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/4ae97ef58b1f41ee117a830d31e4a1d1.jpg?s=80&r=g&d=mm,2017-08-30 00:23:52.011879+00:00,2022-04-12 02:48:36.835715+00:00
vmware/powerclicore,vmware/powerclicore,VMware/vmware/powerclicore,image,VMware,A multi-platform scripting language to manage your VMware infrastructure on any OS.,verified_publisher,0,51,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/a2f8df640a1273dcd89023dca0110906.jpg?s=80&r=g&d=mm,2016-11-08 21:57:51.571649+00:00,2022-04-07 15:29:21.177269+00:00
bitnami/minio,bitnami/minio,Bitnami/bitnami/minio,image,Bitnami,Bitnami MinIO Docker Image,verified_publisher,0,33,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2019-04-26 13:45:37.652279+00:00,2022-04-12 11:19:57.121405+00:00
rancher/scheduler,rancher/scheduler,Rancher Labs/rancher/scheduler,image,Rancher Labs,nan,verified_publisher,0,2,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2016-10-27 20:31:02.360947+00:00,2019-01-22 00:14:11.062564+00:00
circleci/picard,circleci/picard,CircleCI/circleci/picard,image,CircleCI,This image is for internal use,verified_publisher,0,7,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/0cbfb7f53476ae35e7f14c7ab3cef284.jpg?s=80&r=g&d=mm,2016-08-16 15:19:42.636475+00:00,2022-04-11 22:04:39.617582+00:00
circleci/buildpack-deps,circleci/buildpack-deps,CircleCI/circleci/buildpack-deps,image,CircleCI,CircleCI images for buildpack-deps,verified_publisher,0,2,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/0cbfb7f53476ae35e7f14c7ab3cef284.jpg?s=80&r=g&d=mm,2018-07-20 23:08:41.072703+00:00,2022-02-22 16:12:06.680663+00:00
ibmcom/icp-swift-sample,ibmcom/icp-swift-sample,IBM/ibmcom/icp-swift-sample,image,IBM,nan,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'IBM Z']",https://secure.gravatar.com/avatar/3ec19e556669394d7d6a5dfdef853ad8.jpg?s=80&r=g&d=mm,2018-02-15 15:19:56.634158+00:00,2018-06-08 12:36:26.357252+00:00
rancher/k3s,rancher/k3s,Rancher Labs/rancher/k3s,image,Rancher Labs,nan,verified_publisher,0,39,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64']",https://secure.gravatar.com/avatar/00000000000000000000000000000000.jpg?s=80&r=g&d=mm,2019-01-22 21:52:36.525166+00:00,2022-03-31 02:28:29.478180+00:00
cimg/postgres,cimg/postgres,CircleCI/cimg/postgres,image,CircleCI,nan,verified_publisher,0,1,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/0cbfb7f53476ae35e7f14c7ab3cef284.jpg?s=80&r=g&d=mm,2021-06-03 17:52:01.060874+00:00,2022-03-30 22:19:15.752980+00:00
bitnami/neo4j,bitnami/neo4j,Bitnami/bitnami/neo4j,image,Bitnami,Bitnami Docker Image for Neo4j,verified_publisher,0,9,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/b6d982581a58a6a39d12c5d5355dde23.jpg?s=80&r=g&d=mm,2018-03-06 10:28:53.690687+00:00,2022-04-12 22:58:12.210866+00:00
ibmcom/icp-nodejs-sample,ibmcom/icp-nodejs-sample,IBM/ibmcom/icp-nodejs-sample,image,IBM,Self-describing Node.js sample top-level repository for IBM Cloud Private,verified_publisher,0,1,0,verified_publisher,not_certified,[],['Linux'],"['ppc64le', 'IBM Z', 'x86-64']",https://secure.gravatar.com/avatar/3ec19e556669394d7d6a5dfdef853ad8.jpg?s=80&r=g&d=mm,2017-09-26 14:33:03.953150+00:00,2019-03-04 17:17:04.531255+00:00
